Condition	Rep	transcript_ID	total_negbinom_size	total_negbinom_mean	pSup_generated	input_Total_counts	mixing_factor_sup	mixing_factor_pellet	generated_Supernatant_counts.nonoise	generated_Pellet_counts.nonoise	generated_Supernatant_counts.withnoise	generated_Pellet_counts.withnoise	pSup.withnoise	SP.withnoise	SP.withnoise.mean	pSup.withnoise.mean
hairpinReporters~30C~NA~none	yHG010	YBR107C	24.20273882348419	213.0000000017548	0.907388486438893	130	1.2604850236093625	7.602361453464255	117.96050323705609	12.039496762943907	162.60256804560777	106.43306034849957	0.9020979020979021	9.214285714285714	13.022653464947231	0.9286868207575888
hairpinReporters~30C~NA~none	yHG010	YBR108W	163.393586441607	3044.2857142966564	0.9027450390641988	2799	1.2604850236093625	7.602361453464255	2526.7833643406925	272.2166356593076	3011.298721402767	2136.2635684234556	0.8947565543071161	8.501779359430605	8.546061517713387	0.8952447563694798
hairpinReporters~30C~NA~none	yHG010	YBR114W	136.37252903443584	1210.5714285714087	0.8721444901803025	1024	1.2604850236093625	7.602361453464255	893.0759579446297	130.92404205537025	1193.6793173580663	919.8857358691748	0.8867041198501873	7.8264462809917354	7.195413405374831	0.8779805300188803
hairpinReporters~30C~NA~none	yHG010	YBR130C	57.395383232594504	1942.9999999976894	0.9001795990781073	1544	1.2604850236093625	7.602361453464255	1389.8773009765976	154.12269902340233	1735.6878775100922	1231.5825554612093	0.8947368421052632	8.5	8.53230876098516	0.8950936205410273
hairpinReporters~30C~NA~none	yHG010	YBR143C	36.18901228134655	7357.714285711513	0.8691008288430836	5016	1.2604850236093625	7.602361453464255	4359.4097574769075	656.5902425230927	4980.176328280591	4067.2633776033763	0.8807400802496657	7.385046728971963	6.595968064369179	0.8683512105993765
hairpinReporters~30C~NA~none	yHG010	YBR161W	150.635427812648	997.8571428675227	0.7433146294285232	927	1.2604850236093625	7.602361453464255	689.052661480241	237.94733851975897	884.8604865737725	2075.4446767957415	0.72	2.5714285714285716	2.7755816726402505	0.7351401488023689
hairpinReporters~30C~NA~none	yHG010	YBR162W-A	85.27452523193752	143.85714290347263	0.8842968803565664	121	1.2604850236093625	7.602361453464255	106.99992252314453	14.000077476855466	103.35977193596773	98.83069889503531	0.8631578947368421	6.3076923076923075	8.028518173247221	0.8892398530067601
hairpinReporters~30C~NA~none	yHG010	YBR169C	365.8204773575227	3987.5714285917593	0.773500419811454	3919	1.2604850236093625	7.602361453464255	3031.3481452410883	887.6518547589118	4015.905285219429	6249.141114747617	0.7949101796407185	3.875912408759124	3.501972072367194	0.7778751214078085
hairpinReporters~30C~NA~none	yHG010	YBR191W	32.30904135103221	24395.271430215078	0.9355406346959418	16381.7	1.2604850236093625	7.602361453464255	15325.74601539851	1055.9539846014895	23882.409742326592	8187.743285381002	0.9462145425489412	17.59238625812442	16.300045155226933	0.9421966826660064
hairpinReporters~30C~NA~none	yHG010	YBR196C	425.0134202216692	73196.28571423728	0.878355216485521	67333	1.2604850236093625	7.602361453464255	59142.29179161958	8190.708208380418	73298.46460790804	66216.56825967366	0.8697297378142714	6.676349024110218	6.98212293299427	0.8747200452317667
hairpinReporters~30C~NA~none	yHG010	YBR203W	377.5997625885004	1836.4285718495541	0.6674754707117542	1692	1.2604850236093625	7.602361453464255	1129.368496444288	562.6315035557119	1450.8182621743763	4105.275184870698	0.6806623299822591	2.1314814814814813	2.0323554874129144	0.6702233612942392
hairpinReporters~30C~NA~none	yHG010	YBR217W	62.44801509861912	292.1428571539303	0.9343640631032442	210	1.2604850236093625	7.602361453464255	196.2164532516813	13.783546748318727	258.3994298399193	76.02361453464255	0.9534883720930233	20.5	15.527549378863796	0.9394949621945256
hairpinReporters~30C~NA~none	yHG010	YBR228W	87.73937847976056	150.85714291379327	0.828114844430075	120	1.2604850236093625	7.602361453464255	99.373781331609	20.626218668391	117.22510719567072	167.2519519762136	0.808695652173913	4.2272727272727275	4.853370814250953	0.8291582693573176
hairpinReporters~30C~NA~none	yHG010	YBR239C	141.14892606036392	970.9999999892881	0.9376983703198813	865	1.2604850236093625	7.602361453464255	811.1090903266974	53.89090967330264	997.0436536750058	410.52751848706976	0.936094674556213	14.648148148148149	15.108500393800924	0.9379209749167693
hairpinReporters~30C~NA~none	yHG010	YBR265W	41.74621225194007	885.8571428588317	0.919910092316595	652	1.2604850236093625	7.602361453464255	599.78138019042	52.218619809580034	628.9820267810719	418.129879940534	0.9007220216606499	9.072727272727272	8.738902225454117	0.8973190225294236
hairpinReporters~30C~NA~none	yHG010	YBR289W	91.42751228593823	3154.1038184479007	0.8455437520249633	2516	1.2604850236093625	7.602361453464255	2127.3880800948077	388.6119199051922	2489.457921628491	3223.401256268844	0.8232596915381409	4.658018867924528	5.439649952055333	0.8447120561761542
hairpinReporters~30C~NA~none	yHG010	YBR297W	20.93646383982539	151.9861632082243	0.7576836715141414	112	1.2604850236093625	7.602361453464255	84.86057120958384	27.13942879041616	103.35977193596773	167.2519519762136	0.7884615384615384	3.727272727272727	3.258137435254444	0.7651555368502931
hairpinReporters~30C~NA~none	yHG010	YCL055W	205.5811844125463	701.1428576856897	0.8748219599793662	629	1.2604850236093625	7.602361453464255	550.2630128270214	78.73698717297867	621.4191166394157	577.7794704632834	0.8664323374340949	6.4868421052631575	6.873946921578968	0.8729988898884438
hairpinReporters~30C~NA~none	yHG010	YCL050C	96.51666121739105	7224.142857143398	0.9258524140400326	5979	1.2604850236093625	7.602361453464255	5535.671583545355	443.3284164546451	7429.298729153583	3595.9169674885925	0.9257106957750904	12.460887949260043	12.60077116712378	0.9264747573713149
hairpinReporters~30C~NA~none	yHG010	YCL043C	1090.0035481883408	71534.52009527385	0.9498392086905704	70672.9	1.2604850236093625	7.602361453464255	67127.89141186781	3545.0085881321893	86643.21955286036	27535.75318444753	0.9499447208402432	18.977912755383766	18.751639139164226	0.9493712905063577
hairpinReporters~30C~NA~none	yHG010	YCL028W	142.3482149999998	4569.428571429724	0.8816073215759769	3836	1.2604850236093625	7.602361453464255	3381.845685565447	454.1543144345527	5099.922405523481	3580.712244581664	0.895727252601284	8.590233545647559	7.294777364931381	0.8794422133344054
hairpinReporters~30C~NA~none	yHG010	YCL025C	32.20650865710761	912.2857142839096	0.5661355607019577	835	1.2604850236093625	7.602361453464255	472.72319318613467	362.27680681386533	451.2536384521518	2143.86592987692	0.559375	1.2695035460992907	1.4891104971623959	0.5982500571429001
hairpinReporters~30C~NA~none	yHG010	YCL010C	114.72925496311568	1131.2857142857101	0.8158638609053679	941	1.2604850236093625	7.602361453464255	767.7278931119512	173.27210688804882	1104.1848806818016	1444.4486761582084	0.8217636022514071	4.610526315789474	4.175716061702529	0.8067900193753955
hairpinReporters~30C~NA~none	yHG010	YCR002C	123.29617675180197	2515.8571428409773	0.648452447213648	2040	1.2604850236093625	7.602361453464255	1322.842992315842	717.157007684158	1817.6194040447008	6560.837934339652	0.6255965292841649	1.6709154113557358	1.8827383523643055	0.6531076088886665
hairpinReporters~30C~NA~none	yHG010	YCR028C	96.70939155321211	1531.4285714227574	0.6480719305062981	1259	1.2604850236093625	7.602361453464255	815.9225605074292	443.0774394925707	968.0524981319904	3177.7870875480585	0.6475548060708263	1.8373205741626795	1.781313363536424	0.6404576294385953
hairpinReporters~30C~NA~none	yHG010	YCR046C	43.564212792695905	760.285714286115	0.9641904483505037	558	1.2604850236093625	7.602361453464255	538.0182701795811	19.981729820418927	671.8385175837902	144.44486761582084	0.9655797101449275	28.05263157894737	24.518174318971663	0.9608122435602087
hairpinReporters~30C~NA~none	yHG010	YCR048W	168.38129602876072	2318.4285714291655	0.8985343740590414	2194	1.2604850236093625	7.602361453464255	1971.3844166855367	222.61558331446327	2462.9877361326944	1794.1573030175641	0.8922374429223744	8.279661016949152	8.699853110694958	0.896905655313748
hairpinReporters~30C~NA~none	yHG010	YCR052W	82.8114491167347	2852.8571428570963	0.9333775426302825	2299	1.2604850236093625	7.602361453464255	2145.8349705070195	153.16502949298055	3128.523828598438	1087.1376878453884	0.9455238095238095	17.356643356643357	14.815288673912624	0.9367700444412688
hairpinReporters~30C~NA~none	yHG010	YCR063W	35.039246748544514	536.5714285727017	0.7574300333190898	364	1.2604850236093625	7.602361453464255	275.7045321281487	88.29546787185133	344.112411445356	364.9133497662842	0.8504672897196262	5.6875	3.746383018514342	0.7893132526179886
hairpinReporters~30C~NA~none	yHG010	YCR065W	42.76648518574046	3559.857142858441	0.9501388181789912	2626	1.2604850236093625	7.602361453464255	2495.0645365380306	130.93546346196925	3339.0248275412014	942.6928202295676	0.9552830869094843	21.362903225806452	18.55898298139895	0.9488725972638238
hairpinReporters~30C~NA~none	yHG010	YCR066W	90.90739753664946	519.2857142972612	0.9454866970541883	418	1.2604850236093625	7.602361453464255	395.2134393686507	22.78656063134929	461.3375186410267	129.24014470889233	0.9556135770234987	21.529411764705884	19.308277053539666	0.950758993618038
hairpinReporters~30C~NA~none	yHG010	YCR072C	26.1525578466333	1918.1428571430852	0.9081170938295802	1274	1.2604850236093625	7.602361453464255	1156.941177538885	117.05882246111487	1494.935238000704	904.6810129622463	0.9088122605363985	9.966386554621849	8.303638846360615	0.8925151742760115
hairpinReporters~30C~NA~none	yHG010	YCR107W	82.40120825998665	369.6667667372069	0.742442340044688	341.864	1.2604850236093625	7.602361453464255	253.81430813703722	88.04969186296277	310.0793158079032	737.4290609860327	0.717201166180758	2.536082474226804	2.707864546895697	0.7303029850868686
hairpinReporters~30C~NA~none	yHG010	YDL234C	157.21384425255434	6279.857142856553	0.9036155150188703	6290	1.2604850236093625	7.602361453464255	5683.741589468694	606.258410531306	6647.798014515778	5336.857740331907	0.8825301204819277	7.512820512820513	9.581855890473662	0.9054986185457078
hairpinReporters~30C~NA~none	yHG010	YDL231C	55.25734042744441	2750.999999994951	0.8405415960236662	2076	1.2604850236093625	7.602361453464255	1744.964353345131	331.035646654869	1806.2750388322165	1870.1809175522067	0.8534842167957117	5.82520325203252	5.056198887567204	0.8348799273991968
hairpinReporters~30C~NA~none	yHG010	YDL214C	36.90791676047675	247.14285714762028	0.8946472042087645	218	1.2604850236093625	7.602361453464255	195.03309051751066	22.96690948248933	260.92039988713805	228.07084360392764	0.8734177215189873	6.9	9.07876759115876	0.9007815200662813
hairpinReporters~30C~NA~none	yHG010	YDL210W	31.7836264230464	66.42857137642214	0.8919398872146296	49	1.2604850236093625	7.602361453464255	43.70505447351685	5.294945526483151	51.679885967983864	53.21653017424978	0.8541666666666666	5.857142857142857	7.765546325485696	0.8859169796305206
hairpinReporters~30C~NA~none	yHG010	YDL192W	86.50440543855386	10119.486153094276	0.5685297533180398	8100	1.2604850236093625	7.602361453464255	4605.091001876122	3494.9089981238776	5333.112134891213	26517.03674968332	0.5481279958543853	1.2130160550458715	1.3157205174165045	0.5681689597345566
hairpinReporters~30C~NA~none	yHG010	YDL188C	171.6808231654689	3170.7922524139585	0.9706249271699491	2805.44	1.2604850236093625	7.602361453464255	2723.029995679662	82.41000432033805	3429.7797492410755	630.9960006375331	0.9703994293865906	32.78313253012048	30.012625621310946	0.9677550681386735
hairpinReporters~30C~NA~none	yHG010	YDL174C	654.6184777891192	4732.428571428549	0.8564907807182939	4741	1.2604850236093625	7.602361453464255	4060.6227913854314	680.3772086145688	5169.249081821996	5078.377450914122	0.8599287062277207	6.139221556886228	5.818740303663321	0.8533453459926085
hairpinReporters~30C~NA~none	yHG010	YDL171C	35.66311431171226	18753.85714285235	0.6037072992547684	13050	1.2604850236093625	7.602361453464255	7878.3802552747275	5171.6197447252725	11859.903587140492	39881.98818487348	0.6420334356874787	1.7935569958063287	1.5828008910496978	0.6128234261241944
hairpinReporters~30C~NA~none	yHG010	YDL169C	47.806918406802	77.99999993280385	0.8604832457386944	82	1.2604850236093625	7.602361453464255	70.55962615057294	11.44037384942706	78.15007146378048	98.83069889503531	0.8266666666666667	4.769230769230769	6.187445520632362	0.86086851063713965
hairpinReporters~30C~NA~none	yHG010	YDL165W	53.037427969560575	669.8571428567105	0.9050101443382778	471	1.2604850236093625	7.602361453464255	426.25977798332883	44.740222016671176	578.5626258366974	304.0944581385702	0.9198396793587175	11.475	10.885904018270324	0.9158667276411742
hairpinReporters~30C~NA~none	yHG010	YDL154W	44.313955076522916	420.7142857143255	0.9022164204213159	350	1.2604850236093625	7.602361453464255	315.77574714746055	34.224252852539436	405.87617760221474	349.7086268593557	0.875	7	8.726064528320517	0.8971834911141928
hairpinReporters~30C~NA~none	yHG010	YDL136W	25.01977516843697	9891.668588370634	0.7032404554249014	6268.9	1.2604850236093625	7.602361453464255	4408.544091013165	1860.3559089868354	3776.41313073365	19484.852405228885	0.5389458535707861	1.1689426453374951	2.425412442726333	0.7080643523312229
hairpinReporters~30C~NA~none	yHG010	YDL135C	189.55288807076306	2704.571428572001	0.902127674731571	2308	1.2604850236093625	7.602361453464255	2082.1106732804656	225.8893267195342	2539.8773225728655	1550.881736506708	0.9080666967102299	9.877450980392156	9.25006396937642	0.9024396332561779
hairpinReporters~30C~NA~none	yHG010	YDL133W	147.8307884215606	1052.1428571428705	0.7380626248835203	987	1.2604850236093625	7.602361453464255	728.4678107600345	258.53218923996553	887.3814566209912	1771.3502186571714	0.7513340448239061	3.0214592274678114	2.8533567440404553	0.7404860057282303
hairpinReporters~30C~NA~none	yHG010	YDL131W	124.33140139189814	6400.893915227669	0.4975849786738075	5239.95	1.2604850236093625	7.602361453464255	2607.3204090018176	2632.629590998182	3239.4465106760617	22138.07655248791	0.4688070047427946	0.882554945054945	0.9983535706062144	0.4995880535311661
hairpinReporters~30C~NA~none	yHG010	YDL106C	123.85216644757737	1576.57142856349	0.5290708181043217	1408	1.2604850236093625	7.602361453464255	744.9317118908849	663.0682881091151	848.306420889101	4675.452293880517	0.5225155279503105	1.0943089430894308	1.1156602027665294	0.5273343050588386
hairpinReporters~30C~NA~none	yHG010	YDL087C	40.737440137313975	392.42857142896844	0.9197575700953272	268	1.2604850236093625	7.602361453464255	246.4950287855477	21.504971214452308	268.4833100287942	182.4566748831421	0.8987341772151899	8.875	10.868356820354494	0.915742337786392
hairpinReporters~30C~NA~none	yHG010	YDL078C	144.29083468634002	2420.714285714299	0.8313266100596914	2103	1.2604850236093625	7.602361453464255	1748.2798609555311	354.7201390444689	2117.614839663729	2607.6099785382394	0.8304498269896193	4.8979591836734695	5.028736631379579	0.8341277681969056
hairpinReporters~30C~NA~none	yHG010	YDL066W	84.09180060472055	11498.428571432207	0.9004001505122532	9016	1.2604850236093625	7.602361453464255	8118.007757018475	897.9922429815252	10637.23311423941	8803.534563111607	0.8793372929040325	7.287564766839378	8.602506106341448	0.8958605192305366
hairpinReporters~30C~NA~none	yHG010	YDL055C	28.742543984449384	25311.42857142862	0.9302436076408579	16512	1.2604850236093625	7.602361453464255	15360.182449365846	1151.8175506341545	18951.392329966766	8218.15273119486	0.9329238024323654	13.908418131359852	14.214673182273241	0.9342739743391196
hairpinReporters~30C~NA~none	yHG010	YDL054C	43.6977205194	878.5714285710668	0.8879110172897006	683	1.2604850236093625	7.602361453464255	606.4432248088655	76.55677519113452	776.4587745433673	524.5629402890336	0.8992700729927007	8.927536231884059	6.61232204354808	0.8686340390909285
hairpinReporters~30C~NA~none	yHG010	YDL048C	62.244147510617594	11170.57142857531	0.7615716547416047	9463	1.2604850236093625	7.602361453464255	7206.752568819806	2256.247431180195	11892.676197754336	16801.218812156003	0.8102189781021898	4.269230769230769	3.3810919799239034	0.7717464037316629
hairpinReporters~30C~NA~none	yHG010	YDL043C	50.79307236934647	348.0000000026022	0.8552472673369235	270	1.2604850236093625	7.602361453464255	230.91676218096933	39.083237819030664	341.59144139813725	288.8897352316417	0.8770226537216829	7.131578947368421	5.707071648949222	0.8509036353955355
hairpinReporters~30C~NA~none	yHG010	YDL020C	515.5002201523724	3367.42857081339	0.7036513000832932	3532	1.2604850236093625	7.602361453464255	2485.296391894192	1046.7036081058084	3163.8174092595	7442.711862941505	0.7194038406420178	2.563840653728294	2.442794700328548	0.7095383004090923
hairpinReporters~30C~NA~none	yHG010	YDL014W	20.90730525088794	15329.428571428596	0.8344608531772609	9211	1.2604850236093625	7.602361453464255	7686.21891861575	1524.7810813842495	12819.132690107217	12361.439723332878	0.8621566632756866	6.254612546125461	4.833446426554586	0.8285747520628846
hairpinReporters~30C~NA~none	yHG010	YDL008W	70.4973370442178	386.5714285714978	0.849630667821317	298	1.2604850236093625	7.602361453464255	253.18993901075248	44.810060989247525	312.6002858551219	304.0944581385702	0.8611111111111112	6.2	5.365493677684395	0.8429029937606073
hairpinReporters~30C~NA~none	yHG010	YDL003W	24.042732733030125	3069.0000000008217	0.8802233303608896	1974	1.2604850236093625	7.602361453464255	1737.5608541323961	236.43914586760388	1776.0233982655918	2364.334412027383	0.8191860465116279	4.530546623794212	7.014770713114544	0.8752303670567015
hairpinReporters~30C~NA~none	yHG010	YDR003W	181.3872830384851	281.4285694630393	0.8289463979789684	252	1.2604850236093625	7.602361453464255	208.89449229070004	43.105507709299964	243.27360955660697	509.35821738210507	0.7423076923076923	2.8805970149253732	4.478578877654552	0.8174709131087454
hairpinReporters~30C~NA~none	yHG010	YDR047W	39.8987087241081	1107.5714285710576	0.8262364820334599	776	1.2604850236093625	7.602361453464255	641.1595100579649	134.84048994203513	898.7258218334755	1543.2793750532437	0.7783842794759825	3.5123152709359604	4.770551741744074	0.8267063454667573
hairpinReporters~30C~NA~none	yHG010	YDR065W	65.83235920726908	339.71428571391556	0.8708353287483547	295	1.2604850236093625	7.602361453464255	256.8964219807646	38.10357801923537	334.0285312564811	281.2873737781774	0.8774834437086093	7.162162162162162	6.5178154904729375	0.866982635944276
hairpinReporters~30C~NA~none	yHG010	YDR066C	32.395249718206344	114.714285728456	0.813792428232672	95	1.2604850236093625	7.602361453464255	77.31028068210384	17.689719317896166	115.96462217206135	121.63778325542808	0.8518518518518519	5.75	4.405254607939153	0.8149948388127332
hairpinReporters~30C~NA~none	yHG010	YDR088C	69.95834878987031	686.0000000039216	0.9054843261208544	583	1.2604850236093625	7.602361453464255	527.8973621284581	55.102637871541894	748.7281040239614	425.73224139399827	0.9138461538461539	10.607142857142858	8.6240191137689	0.8960933069460223
hairpinReporters~30C~NA~none	yHG010	YDR108W	135.37275592911192	920.428571446313	0.7871061938385457	791	1.2604850236093625	7.602361453464255	622.6009993262896	168.3990006737103	845.7854508418823	1216.3778325542808	0.8074608904933814	4.19375	3.5766495535143905	0.7814995471453339
hairpinReporters~30C~NA~none	yHG010	YDR120C	22.95025529668415	4075.142857143705	0.964414634616095	2524	1.2604850236093625	7.602361453464255	2434.182537771024	89.81746222897621	2822.2259678613627	585.3818319167476	0.9667530224525043	29.07792207792208	25.381557609211818	0.962094732433432
hairpinReporters~30C~NA~none	yHG010	YDR169C	216.76621277515343	2814.2857142850894	0.7255492599713164	2619	1.2604850236093625	7.602361453464255	1900.2135118648775	718.7864881351225	2809.621117625269	5610.54275265662	0.7512639029322548	3.0203252032520327	2.5850071250833544	0.7210605264900976
hairpinReporters~30C~NA~none	yHG010	YDR182W	88.92741459363144	2387.571428570939	0.833168796578854	1974	1.2604850236093625	7.602361453464255	1644.6752044466577	329.3247955533422	1920.9791759806685	2683.633593072882	0.8119339371337241	4.317280453257791	5.069213714842592	0.8352340110293949
hairpinReporters~30C~NA~none	yHG010	YDR186C	442.50968290898237	8279.714285690503	0.7619606211632761	8238	1.2604850236093625	7.602361453464255	6277.031597143069	1960.9684028569313	8184.329258295591	16291.860594773898	0.7518527095877722	3.0298646756882874	3.0517246081302845	0.7531915180036233
hairpinReporters~30C~NA~none	yHG010	YDR198C	52.55159387446599	806.0000000024853	0.832068435687896	601	1.2604850236093625	7.602361453464255	500.0731298484255	100.92687015157449	588.6465060255723	988.3069889503531	0.7822445561139029	3.5923076923076924	4.6269950225260645	0.8222852524310424
hairpinReporters~30C~NA~none	yHG010	YDR211W	50.30903567523705	4870.285714283192	0.9432939149202678	3564	1.2604850236093625	7.602361453464255	3361.8995127758344	202.1004872241655	3612.550077664433	1338.0156158097088	0.9421433267587114	16.28409090909091	18.103684085947357	0.9476540757530848
hairpinReporters~30C~NA~none	yHG010	YDR217C	65.39416088705009	2674.8571428576356	0.7984257925956936	2074	1.2604850236093625	7.602361453464255	1655.9350938434684	418.06490615653155	1941.1469363584183	3033.3422199322376	0.7942238267148014	3.8596491228070176	4.590801419591586	0.8211347667445769
